Category Code,Product Code,Name,Length (mm),Width (mm),Height (mm),Weight (gms),ISBN,Color,Size,Brand,Base Price,Cost Price,MRP,Enabled,Type,Component Product Code,Internal Style Name,Component Quantity,Component Price,HSN CODE,Tax Calculation Type,Material
6 Pack Muslin Langoti,6_MLG_JG_RE_SW,"6 Pack Muslin Langoti | Jungle, Red Elephant, Swing",210,180,40,300,,,0-6M,Orange Sugar,750,300,750,TRUE,BUNDLE,MLG_JG,Jolly Giraffe,1,250,63013000,PRICE_OF_BUNDLE_SKU,
6 Pack Muslin Langoti,6_MLG_JG_RE_SW,"6 Pack Muslin Langoti | Jungle, Red Elephant, Swing",210,180,40,300,,,0-6M,Orange Sugar,750,300,750,TRUE,BUNDLE,MLG_RE,Red Elephant,1,250,63013000,PRICE_OF_BUNDLE_SKU,
6 Pack Muslin Langoti,6_MLG_JG_RE_SW,"6 Pack Muslin Langoti | Jungle, Red Elephant, Swing",210,180,40,300,,,0-6M,Orange Sugar,750,300,750,TRUE,BUNDLE,MLG_SW,Swing,1,250,63013000,PRICE_OF_BUNDLE_SKU,
6 Pack Muslin Langoti,6_MLG_JJG_BRD_YB,"6 Pack Muslin Langoti | Jungle Jingles, Balloon Ride, Breakfast",210,180,40,100,,,0-6M,Orange Sugar,1050,345,1050,TRUE,BUNDLE,MLG_JJG,Jungle Jingles,1,350,63013000,PRICE_OF_BUNDLE_SKU,
6 Pack Muslin Langoti,6_MLG_JJG_BRD_YB,"6 Pack Muslin Langoti | Jungle Jingles, Balloon Ride, Breakfast",210,180,40,100,,,0-6M,Orange Sugar,1050,345,1050,TRUE,BUNDLE,MLG_YB,Yummy Breakfast,1,350,63013000,PRICE_OF_BUNDLE_SKU,
6 Pack Muslin Langoti,6_MLG_JJG_BRD_YB,"6 Pack Muslin Langoti | Jungle Jingles, Balloon Ride, Breakfast",210,180,40,100,,,0-6M,Orange Sugar,1050,345,1050,TRUE,BUNDLE,MLG_BRD,Balloon Ride,1,350,63013000,PRICE_OF_BUNDLE_SKU,
6 Pack Muslin Langoti,6_MLG_JJG_SSF_YB,"6 Pack Muslin Langoti | Jungle Jingles, Starry, Breakfast",210,180,40,100,,,0-6M,Orange Sugar,1050,345,1050,TRUE,BUNDLE,MLG_JJG,Jungle Jingles,1,350,63013000,PRICE_OF_BUNDLE_SKU,
6 Pack Muslin Langoti,6_MLG_JJG_SSF_YB,"6 Pack Muslin Langoti | Jungle Jingles, Starry, Breakfast",210,180,40,100,,,0-6M,Orange Sugar,1050,345,1050,TRUE,BUNDLE,MLG_YB,Yummy Breakfast,1,350,63013000,PRICE_OF_BUNDLE_SKU,
6 Pack Muslin Langoti,6_MLG_JJG_SSF_YB,"6 Pack Muslin Langoti | Jungle Jingles, Starry, Breakfast",210,180,40,100,,,0-6M,Orange Sugar,1050,345,1050,TRUE,BUNDLE,MLG_SSF,Starry Safari,1,350,63013000,PRICE_OF_BUNDLE_SKU,
6 Pack Muslin Langoti,6_MLG_LS_JJG_YB,"6 Pack Muslin Langoti | Sailor, Jungle Jingles, Breakfast",210,180,40,100,,,0-6M,Orange Sugar,1050,345,1050,TRUE,BUNDLE,MLG_LS,Little Sailor,1,350,63013000,PRICE_OF_BUNDLE_SKU,
6 Pack Muslin Langoti,6_MLG_LS_JJG_YB,"6 Pack Muslin Langoti | Sailor, Jungle Jingles, Breakfast",210,180,40,100,,,0-6M,Orange Sugar,1050,345,1050,TRUE,BUNDLE,MLG_JJG,Jungle Jingles,1,350,63013000,PRICE_OF_BUNDLE_SKU,
6 Pack Muslin Langoti,6_MLG_LS_JJG_YB,"6 Pack Muslin Langoti | Sailor, Jungle Jingles, Breakfast",210,180,40,100,,,0-6M,Orange Sugar,1050,345,1050,TRUE,BUNDLE,MLG_YB,Yummy Breakfast,1,350,63013000,PRICE_OF_BUNDLE_SKU,
6 Pack Muslin Langoti,6_MLG_PB_OC_GI,"6 Pack Muslin Langoti | Pink Bird, Ocean, Giraffe",210,180,40,300,,,0-6M,Orange Sugar,750,300,750,TRUE,BUNDLE,MLG_PB,Pink Bird,1,250,63013000,PRICE_OF_BUNDLE_SKU,
6 Pack Muslin Langoti,6_MLG_PB_OC_GI,"6 Pack Muslin Langoti | Pink Bird, Ocean, Giraffe",210,180,40,300,,,0-6M,Orange Sugar,750,300,750,TRUE,BUNDLE,MLG_OC,Ocean,1,250,63013000,PRICE_OF_BUNDLE_SKU,
6 Pack Muslin Langoti,6_MLG_PB_OC_GI,"6 Pack Muslin Langoti | Pink Bird, Ocean, Giraffe",210,180,40,300,,,0-6M,Orange Sugar,750,300,750,TRUE,BUNDLE,MLG_GI,Giraffe,1,250,63013000,PRICE_OF_BUNDLE_SKU,
6 Pack Muslin Langoti,6_MLG_RE_ZO_FL,"6 Pack Muslin Langoti | Red Elephant, Zoo, Flower",210,180,40,300,,,0-6M,Orange Sugar,750,300,750,TRUE,BUNDLE,MLG_ZO,Zoo,1,250,63013000,PRICE_OF_BUNDLE_SKU,
6 Pack Muslin Langoti,6_MLG_RE_ZO_FL,"6 Pack Muslin Langoti | Red Elephant, Zoo, Flower",210,180,40,300,,,0-6M,Orange Sugar,750,300,750,TRUE,BUNDLE,MLG_RE,Red Elephant,1,250,63013000,PRICE_OF_BUNDLE_SKU,
6 Pack Muslin Langoti,6_MLG_RE_ZO_FL,"6 Pack Muslin Langoti | Red Elephant, Zoo, Flower",210,180,40,300,,,0-6M,Orange Sugar,750,300,750,TRUE,BUNDLE,MLG_FL,Flower,1,250,63013000,PRICE_OF_BUNDLE_SKU,
6 Pack Muslin Langoti,6_MLG_SB_FL_WT,"6 Pack Muslin Langoti | Strawberry, Flower, White Truck",210,180,40,300,,,0-6M,Orange Sugar,750,300,750,TRUE,BUNDLE,MLG_SB,Strawberry,1,250,63013000,PRICE_OF_BUNDLE_SKU,
6 Pack Muslin Langoti,6_MLG_SB_FL_WT,"6 Pack Muslin Langoti | Strawberry, Flower, White Truck",210,180,40,300,,,0-6M,Orange Sugar,750,300,750,TRUE,BUNDLE,MLG_FL,Flower,1,250,63013000,PRICE_OF_BUNDLE_SKU,
6 Pack Muslin Langoti,6_MLG_SB_FL_WT,"6 Pack Muslin Langoti | Strawberry, Flower, White Truck",210,180,40,300,,,0-6M,Orange Sugar,750,300,750,TRUE,BUNDLE,MLG_WT,White Truck,1,250,63013000,PRICE_OF_BUNDLE_SKU,
6 Pack Muslin Langoti,6_MLG_SOG_LS_BRD,"6 Pack Muslin Langoti | Sweet Oranges, Sailor, Balloon Ride",210,180,40,100,,,0-6M,Orange Sugar,1050,345,1050,TRUE,BUNDLE,MLG_LS,Little Sailor,1,350,63013000,PRICE_OF_BUNDLE_SKU,
6 Pack Muslin Langoti,6_MLG_SOG_LS_BRD,"6 Pack Muslin Langoti | Sweet Oranges, Sailor, Balloon Ride",210,180,40,100,,,0-6M,Orange Sugar,1050,345,1050,TRUE,BUNDLE,MLG_BRD,Balloon Ride,1,350,63013000,PRICE_OF_BUNDLE_SKU,
6 Pack Muslin Langoti,6_MLG_SOG_LS_BRD,"6 Pack Muslin Langoti | Sweet Oranges, Sailor, Balloon Ride",210,180,40,100,,,0-6M,Orange Sugar,1050,345,1050,TRUE,BUNDLE,MLG_SOG,Sweet Oranges,1,350,63013000,PRICE_OF_BUNDLE_SKU,
6 Pack Muslin Langoti,6_MLG_SSF_JJG_SOG,"6 Pack Muslin Langoti | Starry, Jungle Jingles, Sweet Oranges",210,180,40,100,,,0-6M,Orange Sugar,1050,345,1050,TRUE,BUNDLE,MLG_JJG,Jungle Jingles,1,350,63013000,PRICE_OF_BUNDLE_SKU,
6 Pack Muslin Langoti,6_MLG_SSF_JJG_SOG,"6 Pack Muslin Langoti | Starry, Jungle Jingles, Sweet Oranges",210,180,40,100,,,0-6M,Orange Sugar,1050,345,1050,TRUE,BUNDLE,MLG_SOG,Sweet Oranges,1,350,63013000,PRICE_OF_BUNDLE_SKU,
6 Pack Muslin Langoti,6_MLG_SSF_JJG_SOG,"6 Pack Muslin Langoti | Starry, Jungle Jingles, Sweet Oranges",210,180,40,100,,,0-6M,Orange Sugar,1050,345,1050,TRUE,BUNDLE,MLG_SSF,Starry Safari,1,350,63013000,PRICE_OF_BUNDLE_SKU,
6 Pack Muslin Langoti,6_MLG_SSF_YB_LS,"6 Pack Muslin Langoti | Starry, Breakfast, Sailor",210,180,40,100,,,0-6M,Orange Sugar,1050,345,1050,TRUE,BUNDLE,MLG_LS,Little Sailor,1,350,63013000,PRICE_OF_BUNDLE_SKU,
6 Pack Muslin Langoti,6_MLG_SSF_YB_LS,"6 Pack Muslin Langoti | Starry, Breakfast, Sailor",210,180,40,100,,,0-6M,Orange Sugar,1050,345,1050,TRUE,BUNDLE,MLG_YB,Yummy Breakfast,1,350,63013000,PRICE_OF_BUNDLE_SKU,
6 Pack Muslin Langoti,6_MLG_SSF_YB_LS,"6 Pack Muslin Langoti | Starry, Breakfast, Sailor",210,180,40,100,,,0-6M,Orange Sugar,1050,345,1050,TRUE,BUNDLE,MLG_SSF,Starry Safari,1,350,63013000,PRICE_OF_BUNDLE_SKU,
6 Pack Muslin Langoti,6_MLG_YB_SOG_JJG,"6 Pack Muslin Langoti | Breakfast, Sweet Oranges, Jungle Jingles",210,180,40,100,,,0-6M,Orange Sugar,1050,345,1050,TRUE,BUNDLE,MLG_JJG,Jungle Jingles,1,350,63013000,PRICE_OF_BUNDLE_SKU,
6 Pack Muslin Langoti,6_MLG_YB_SOG_JJG,"6 Pack Muslin Langoti | Breakfast, Sweet Oranges, Jungle Jingles",210,180,40,100,,,0-6M,Orange Sugar,1050,345,1050,TRUE,BUNDLE,MLG_YB,Yummy Breakfast,1,350,63013000,PRICE_OF_BUNDLE_SKU,
6 Pack Muslin Langoti,6_MLG_YB_SOG_JJG,"6 Pack Muslin Langoti | Breakfast, Sweet Oranges, Jungle Jingles",210,180,40,100,,,0-6M,Orange Sugar,1050,345,1050,TRUE,BUNDLE,MLG_SOG,Sweet Oranges,1,350,63013000,PRICE_OF_BUNDLE_SKU,
6 Pack Muslin Langoti,6_MLG_ZO_BD_BH,"6 Pack Muslin Langoti | Zoo, Black Dots, Black Heart",210,180,40,300,,,0-6M,Orange Sugar,750,300,750,TRUE,BUNDLE,MLG_ZO,Zoo,1,250,63013000,PRICE_OF_BUNDLE_SKU,
6 Pack Muslin Langoti,6_MLG_ZO_BD_BH,"6 Pack Muslin Langoti | Zoo, Black Dots, Black Heart",210,180,40,300,,,0-6M,Orange Sugar,750,300,750,TRUE,BUNDLE,MLG_BD,Black Dots,1,250,63013000,PRICE_OF_BUNDLE_SKU,
6 Pack Muslin Langoti,6_MLG_ZO_BD_BH,"6 Pack Muslin Langoti | Zoo, Black Dots, Black Heart",210,180,40,300,,,0-6M,Orange Sugar,750,300,750,TRUE,BUNDLE,MLG_BH,Black Heart,1,250,63013000,PRICE_OF_BUNDLE_SKU,
6 Pack Muslin Napkin,6_MNK_IC_BE_RB,"6 Pack Muslin Napkin|Icecream, Elephant, Rainbow",210,180,10,50,,,20 x 20 CM,Orange Sugar,600,150,600,TRUE,BUNDLE,MNK_IC,Icecream,1,200,63013000,PRICE_OF_BUNDLE_SKU,
6 Pack Muslin Napkin,6_MNK_IC_BE_RB,"6 Pack Muslin Napkin|Icecream, Elephant, Rainbow",210,180,10,50,,,20 x 20 CM,Orange Sugar,600,150,600,TRUE,BUNDLE,MNK_BE,Blue Elephant,1,200,63013000,PRICE_OF_BUNDLE_SKU,
6 Pack Muslin Napkin,6_MNK_IC_BE_RB,"6 Pack Muslin Napkin|Icecream, Elephant, Rainbow",210,180,10,50,,,20 x 20 CM,Orange Sugar,600,150,600,TRUE,BUNDLE,MNK_RB,Rainbow,1,200,63013000,PRICE_OF_BUNDLE_SKU,
6 Pack Muslin Napkin,6_MNK_RB_SB_FL,"6 Pack Muslin Napkin|Rainbow, Strawberry, Flower",210,180,10,50,,,20 x 20 CM,Orange Sugar,600,150,600,TRUE,BUNDLE,MNK_RB,Rainbow,1,200,63013000,PRICE_OF_BUNDLE_SKU,
6 Pack Muslin Napkin,6_MNK_RB_SB_FL,"6 Pack Muslin Napkin|Rainbow, Strawberry, Flower",210,180,10,50,,,20 x 20 CM,Orange Sugar,600,150,600,TRUE,BUNDLE,MNK_SB,Strawberry,1,200,63013000,PRICE_OF_BUNDLE_SKU,
6 Pack Muslin Napkin,6_MNK_RB_SB_FL,"6 Pack Muslin Napkin|Rainbow, Strawberry, Flower",210,180,10,50,,,20 x 20 CM,Orange Sugar,600,150,600,TRUE,BUNDLE,MNK_FL,Flower,1,200,63013000,PRICE_OF_BUNDLE_SKU,
6 Pack Muslin Napkin,6_MNK_SB_FL_WT,"6 Pack Muslin Napkin|Strawberry, Flower, Truck",210,180,10,50,,,20 x 20 CM,Orange Sugar,600,150,600,TRUE,BUNDLE,MNK_SB,Strawberry,1,200,63013000,PRICE_OF_BUNDLE_SKU,
6 Pack Muslin Napkin,6_MNK_SB_FL_WT,"6 Pack Muslin Napkin|Strawberry, Flower, Truck",210,180,10,50,,,20 x 20 CM,Orange Sugar,600,150,600,TRUE,BUNDLE,MNK_FL,Flower,1,200,63013000,PRICE_OF_BUNDLE_SKU,
6 Pack Muslin Napkin,6_MNK_SB_FL_WT,"6 Pack Muslin Napkin|Strawberry, Flower, Truck",210,180,10,50,,,20 x 20 CM,Orange Sugar,600,150,600,TRUE,BUNDLE,MNK_WT,White Truck,1,200,63013000,PRICE_OF_BUNDLE_SKU,
6 Pack Muslin Napkin,6_MNK_SW_IC_BE,"6 Pack Muslin Napkin| Swing, Icecream, Elephant",210,180,10,50,,,20 x 20 CM,Orange Sugar,600,150,600,TRUE,BUNDLE,MNK_SW,Swing,1,200,63013000,PRICE_OF_BUNDLE_SKU,
6 Pack Muslin Napkin,6_MNK_SW_IC_BE,"6 Pack Muslin Napkin| Swing, Icecream, Elephant",210,180,10,50,,,20 x 20 CM,Orange Sugar,600,150,600,TRUE,BUNDLE,MNK_IC,Icecream,1,200,63013000,PRICE_OF_BUNDLE_SKU,
6 Pack Muslin Napkin,6_MNK_SW_IC_BE,"6 Pack Muslin Napkin| Swing, Icecream, Elephant",210,180,10,50,,,20 x 20 CM,Orange Sugar,600,150,600,TRUE,BUNDLE,MNK_BE,Blue Elephant,1,200,63013000,PRICE_OF_BUNDLE_SKU,
6 Pack Muslin Napkin,6_MNK_SW_IC_WT,"6 Pack Muslin Napkin|Swing, Icecream, Truck",210,180,10,50,,,20 x 20 CM,Orange Sugar,600,150,600,TRUE,BUNDLE,MNK_SW,Swing,1,200,63013000,PRICE_OF_BUNDLE_SKU,
6 Pack Muslin Napkin,6_MNK_SW_IC_WT,"6 Pack Muslin Napkin|Swing, Icecream, Truck",210,180,10,50,,,20 x 20 CM,Orange Sugar,600,150,600,TRUE,BUNDLE,MNK_IC,Icecream,1,200,63013000,PRICE_OF_BUNDLE_SKU,
6 Pack Muslin Napkin,6_MNK_SW_IC_WT,"6 Pack Muslin Napkin|Swing, Icecream, Truck",210,180,10,50,,,20 x 20 CM,Orange Sugar,600,150,600,TRUE,BUNDLE,MNK_WT,White Truck,1,200,63013000,PRICE_OF_BUNDLE_SKU,
6 Pack Muslin Napkin,6_MNK_SW_RB_SB,"6 Pack Muslin Napkin|Rainbow, Strawberry, Swing",210,180,10,50,,,20 x 20 CM,Orange Sugar,600,150,600,TRUE,BUNDLE,MNK_SW,Swing,1,200,63013000,PRICE_OF_BUNDLE_SKU,
6 Pack Muslin Napkin,6_MNK_SW_RB_SB,"6 Pack Muslin Napkin|Rainbow, Strawberry, Swing",210,180,10,50,,,20 x 20 CM,Orange Sugar,600,150,600,TRUE,BUNDLE,MNK_RB,Rainbow,1,200,63013000,PRICE_OF_BUNDLE_SKU,
6 Pack Muslin Napkin,6_MNK_SW_RB_SB,"6 Pack Muslin Napkin|Rainbow, Strawberry, Swing",210,180,10,50,,,20 x 20 CM,Orange Sugar,600,150,600,TRUE,BUNDLE,MNK_SB,Strawberry,1,200,63013000,PRICE_OF_BUNDLE_SKU,
6 Pack Muslin Swaddle,6_MSD_BH_BE_SB_SW_IC_RB,"6 Pack Muslin Swaddle | Black Heart, Blue Elephant, Strawberry, Swing, Icecream, Rainbow",210,180,80,800,,,Standard,Orange Sugar,1299,660,1500,TRUE,BUNDLE,MSD_BH,Black Heart,1,250,63013000,PRICE_OF_BUNDLE_SKU,
6 Pack Muslin Swaddle,6_MSD_BH_BE_SB_SW_IC_RB,"6 Pack Muslin Swaddle | Black Heart, Blue Elephant, Strawberry, Swing, Icecream, Rainbow",210,180,80,800,,,Standard,Orange Sugar,1299,660,1500,TRUE,BUNDLE,MSD_SW,Swing,1,250,63013000,PRICE_OF_BUNDLE_SKU,
6 Pack Muslin Swaddle,6_MSD_BH_BE_SB_SW_IC_RB,"6 Pack Muslin Swaddle | Black Heart, Blue Elephant, Strawberry, Swing, Icecream, Rainbow",210,180,80,800,,,Standard,Orange Sugar,1299,660,1500,TRUE,BUNDLE,MSD_IC,Icecream,1,250,63013000,PRICE_OF_BUNDLE_SKU,
6 Pack Muslin Swaddle,6_MSD_BH_BE_SB_SW_IC_RB,"6 Pack Muslin Swaddle | Black Heart, Blue Elephant, Strawberry, Swing, Icecream, Rainbow",210,180,80,800,,,Standard,Orange Sugar,1299,660,1500,TRUE,BUNDLE,MSD_BE,Blue Elephant,1,250,63013000,PRICE_OF_BUNDLE_SKU,
6 Pack Muslin Swaddle,6_MSD_BH_BE_SB_SW_IC_RB,"6 Pack Muslin Swaddle | Black Heart, Blue Elephant, Strawberry, Swing, Icecream, Rainbow",210,180,80,800,,,Standard,Orange Sugar,1299,660,1500,TRUE,BUNDLE,MSD_RB,Rainbow,1,250,63013000,PRICE_OF_BUNDLE_SKU,
6 Pack Muslin Swaddle,6_MSD_BH_BE_SB_SW_IC_RB,"6 Pack Muslin Swaddle | Black Heart, Blue Elephant, Strawberry, Swing, Icecream, Rainbow",210,180,80,800,,,Standard,Orange Sugar,1299,660,1500,TRUE,BUNDLE,MSD_SB,Strawberry,1,250,63013000,PRICE_OF_BUNDLE_SKU,
6 Pack Muslin Swaddle,6_MSD_BH_BE_SB_SW_RE_RB,"6 Pack Muslin Swaddle | Black Heart, Blue Elephant, Strawberry, Swing, Red Elephant, Rainbow",210,180,80,800,,,Standard,Orange Sugar,1299,660,1500,TRUE,BUNDLE,MSD_BH,Black Heart,1,250,63013000,PRICE_OF_BUNDLE_SKU,
6 Pack Muslin Swaddle,6_MSD_BH_BE_SB_SW_RE_RB,"6 Pack Muslin Swaddle | Black Heart, Blue Elephant, Strawberry, Swing, Red Elephant, Rainbow",210,180,80,800,,,Standard,Orange Sugar,1299,660,1500,TRUE,BUNDLE,MSD_RE,Red Elephant,1,250,63013000,PRICE_OF_BUNDLE_SKU,
6 Pack Muslin Swaddle,6_MSD_BH_BE_SB_SW_RE_RB,"6 Pack Muslin Swaddle | Black Heart, Blue Elephant, Strawberry, Swing, Red Elephant, Rainbow",210,180,80,800,,,Standard,Orange Sugar,1299,660,1500,TRUE,BUNDLE,MSD_SW,Swing,1,250,63013000,PRICE_OF_BUNDLE_SKU,
6 Pack Muslin Swaddle,6_MSD_BH_BE_SB_SW_RE_RB,"6 Pack Muslin Swaddle | Black Heart, Blue Elephant, Strawberry, Swing, Red Elephant, Rainbow",210,180,80,800,,,Standard,Orange Sugar,1299,660,1500,TRUE,BUNDLE,MSD_BE,Blue Elephant,1,250,63013000,PRICE_OF_BUNDLE_SKU,
6 Pack Muslin Swaddle,6_MSD_BH_BE_SB_SW_RE_RB,"6 Pack Muslin Swaddle | Black Heart, Blue Elephant, Strawberry, Swing, Red Elephant, Rainbow",210,180,80,800,,,Standard,Orange Sugar,1299,660,1500,TRUE,BUNDLE,MSD_RB,Rainbow,1,250,63013000,PRICE_OF_BUNDLE_SKU,
6 Pack Muslin Swaddle,6_MSD_BH_BE_SB_SW_RE_RB,"6 Pack Muslin Swaddle | Black Heart, Blue Elephant, Strawberry, Swing, Red Elephant, Rainbow",210,180,80,800,,,Standard,Orange Sugar,1299,660,1500,TRUE,BUNDLE,MSD_SB,Strawberry,1,250,63013000,PRICE_OF_BUNDLE_SKU,
6 Pack Muslin Swaddle,6_MSD_DS_PB_ST_KL_ZO_GI,"6 Pack Muslin Swaddle | Dinosaur, Pink Bird, Street, Koala, Zoo, Giraffe",210,180,80,600,,,Standard,Orange Sugar,1800,750,1800,TRUE,BUNDLE,MSD_ZO,Zoo,1,300,63013000,PRICE_OF_BUNDLE_SKU,
6 Pack Muslin Swaddle,6_MSD_DS_PB_ST_KL_ZO_GI,"6 Pack Muslin Swaddle | Dinosaur, Pink Bird, Street, Koala, Zoo, Giraffe",210,180,80,600,,,Standard,Orange Sugar,1800,750,1800,TRUE,BUNDLE,MSD_DS,Dinosaur,1,300,63013000,PRICE_OF_BUNDLE_SKU,
6 Pack Muslin Swaddle,6_MSD_DS_PB_ST_KL_ZO_GI,"6 Pack Muslin Swaddle | Dinosaur, Pink Bird, Street, Koala, Zoo, Giraffe",210,180,80,600,,,Standard,Orange Sugar,1800,750,1800,TRUE,BUNDLE,MSD_PB,Pink Bird,1,300,63013000,PRICE_OF_BUNDLE_SKU,
6 Pack Muslin Swaddle,6_MSD_DS_PB_ST_KL_ZO_GI,"6 Pack Muslin Swaddle | Dinosaur, Pink Bird, Street, Koala, Zoo, Giraffe",210,180,80,600,,,Standard,Orange Sugar,1800,750,1800,TRUE,BUNDLE,MSD_ST,Street,1,300,63013000,PRICE_OF_BUNDLE_SKU,
6 Pack Muslin Swaddle,6_MSD_DS_PB_ST_KL_ZO_GI,"6 Pack Muslin Swaddle | Dinosaur, Pink Bird, Street, Koala, Zoo, Giraffe",210,180,80,600,,,Standard,Orange Sugar,1800,750,1800,TRUE,BUNDLE,MSD_GI,Giraffe,1,300,63013000,PRICE_OF_BUNDLE_SKU,
6 Pack Muslin Swaddle,6_MSD_DS_PB_ST_KL_ZO_GI,"6 Pack Muslin Swaddle | Dinosaur, Pink Bird, Street, Koala, Zoo, Giraffe",210,180,80,600,,,Standard,Orange Sugar,1800,750,1800,TRUE,BUNDLE,MSD_KL,Koala,1,300,63013000,PRICE_OF_BUNDLE_SKU,
6 Pack Muslin Swaddle,6_MSD_DS_PB_ST_OC_KL_GI,"6 Pack Muslin Swaddle | Dinosaur, Pink Bird, Street, Ocean, Koala, Giraffe",210,180,80,600,,,Standard,Orange Sugar,1800,750,1800,TRUE,BUNDLE,MSD_DS,Dinosaur,1,300,63013000,PRICE_OF_BUNDLE_SKU,
6 Pack Muslin Swaddle,6_MSD_DS_PB_ST_OC_KL_GI,"6 Pack Muslin Swaddle | Dinosaur, Pink Bird, Street, Ocean, Koala, Giraffe",210,180,80,600,,,Standard,Orange Sugar,1800,750,1800,TRUE,BUNDLE,MSD_PB,Pink Bird,1,300,63013000,PRICE_OF_BUNDLE_SKU,
6 Pack Muslin Swaddle,6_MSD_DS_PB_ST_OC_KL_GI,"6 Pack Muslin Swaddle | Dinosaur, Pink Bird, Street, Ocean, Koala, Giraffe",210,180,80,600,,,Standard,Orange Sugar,1800,750,1800,TRUE,BUNDLE,MSD_ST,Street,1,300,63013000,PRICE_OF_BUNDLE_SKU,
6 Pack Muslin Swaddle,6_MSD_DS_PB_ST_OC_KL_GI,"6 Pack Muslin Swaddle | Dinosaur, Pink Bird, Street, Ocean, Koala, Giraffe",210,180,80,600,,,Standard,Orange Sugar,1800,750,1800,TRUE,BUNDLE,MSD_OC,Ocean,1,300,63013000,PRICE_OF_BUNDLE_SKU,
6 Pack Muslin Swaddle,6_MSD_DS_PB_ST_OC_KL_GI,"6 Pack Muslin Swaddle | Dinosaur, Pink Bird, Street, Ocean, Koala, Giraffe",210,180,80,600,,,Standard,Orange Sugar,1800,750,1800,TRUE,BUNDLE,MSD_GI,Giraffe,1,300,63013000,PRICE_OF_BUNDLE_SKU,
6 Pack Muslin Swaddle,6_MSD_DS_PB_ST_OC_KL_GI,"6 Pack Muslin Swaddle | Dinosaur, Pink Bird, Street, Ocean, Koala, Giraffe",210,180,80,600,,,Standard,Orange Sugar,1800,750,1800,TRUE,BUNDLE,MSD_KL,Koala,1,300,63013000,PRICE_OF_BUNDLE_SKU,
6 Pack Muslin Swaddle,6_MSD_FO_SY_HM_GI_KL_PB,"6 Pack Muslin Swaddle | Fox, Spikey, Half Moon, Giraffe, Koala, Pink Bird",210,180,80,600,,,Standard,Orange Sugar,1800,750,1800,TRUE,BUNDLE,MSD_PB,Pink Bird,1,300,63013000,PRICE_OF_BUNDLE_SKU,
6 Pack Muslin Swaddle,6_MSD_FO_SY_HM_GI_KL_PB,"6 Pack Muslin Swaddle | Fox, Spikey, Half Moon, Giraffe, Koala, Pink Bird",210,180,80,600,,,Standard,Orange Sugar,1800,750,1800,TRUE,BUNDLE,MSD_GI,Giraffe,1,300,63013000,PRICE_OF_BUNDLE_SKU,
6 Pack Muslin Swaddle,6_MSD_FO_SY_HM_GI_KL_PB,"6 Pack Muslin Swaddle | Fox, Spikey, Half Moon, Giraffe, Koala, Pink Bird",210,180,80,600,,,Standard,Orange Sugar,1800,750,1800,TRUE,BUNDLE,MSD_KL,Koala,1,300,63013000,PRICE_OF_BUNDLE_SKU,
6 Pack Muslin Swaddle,6_MSD_FO_SY_HM_GI_KL_PB,"6 Pack Muslin Swaddle | Fox, Spikey, Half Moon, Giraffe, Koala, Pink Bird",210,180,80,600,,,Standard,Orange Sugar,1800,750,1800,TRUE,BUNDLE,MSD_FO,Fox,1,300,63013000,PRICE_OF_BUNDLE_SKU,
6 Pack Muslin Swaddle,6_MSD_FO_SY_HM_GI_KL_PB,"6 Pack Muslin Swaddle | Fox, Spikey, Half Moon, Giraffe, Koala, Pink Bird",210,180,80,600,,,Standard,Orange Sugar,1800,750,1800,TRUE,BUNDLE,MSD_SY,Spikey,1,300,63013000,PRICE_OF_BUNDLE_SKU,
6 Pack Muslin Swaddle,6_MSD_FO_SY_HM_GI_KL_PB,"6 Pack Muslin Swaddle | Fox, Spikey, Half Moon, Giraffe, Koala, Pink Bird",210,180,80,600,,,Standard,Orange Sugar,1800,750,1800,TRUE,BUNDLE,MSD_HM,Half Moon,1,300,63013000,PRICE_OF_BUNDLE_SKU,
6 Pack Muslin Swaddle,6_MSD_JG_BD_ZO_RE_SW_RB,"6 Pack Muslin Swaddle | Jungle, Black Dots, Zoo, Red Elephant, Swing, Rainbow",210,180,80,800,,,Standard,Orange Sugar,1299,660,1500,TRUE,BUNDLE,MSD_ZO,Zoo,1,250,63013000,PRICE_OF_BUNDLE_SKU,
6 Pack Muslin Swaddle,6_MSD_JG_BD_ZO_RE_SW_RB,"6 Pack Muslin Swaddle | Jungle, Black Dots, Zoo, Red Elephant, Swing, Rainbow",210,180,80,800,,,Standard,Orange Sugar,1299,660,1500,TRUE,BUNDLE,MSD_BD,Black Dots,1,250,63013000,PRICE_OF_BUNDLE_SKU,
6 Pack Muslin Swaddle,6_MSD_JG_BD_ZO_RE_SW_RB,"6 Pack Muslin Swaddle | Jungle, Black Dots, Zoo, Red Elephant, Swing, Rainbow",210,180,80,800,,,Standard,Orange Sugar,1299,660,1500,TRUE,BUNDLE,MSD_JG,Jungle,1,250,63013000,PRICE_OF_BUNDLE_SKU,
6 Pack Muslin Swaddle,6_MSD_JG_BD_ZO_RE_SW_RB,"6 Pack Muslin Swaddle | Jungle, Black Dots, Zoo, Red Elephant, Swing, Rainbow",210,180,80,800,,,Standard,Orange Sugar,1299,660,1500,TRUE,BUNDLE,MSD_RE,Red Elephant,1,250,63013000,PRICE_OF_BUNDLE_SKU,
